Date_Format_1;Flux;Sous_Flux;Abandons;Appels_abandon_sur_sonnerie;Appels_courts;Appels_mis_en_attente;Appels_rotation_sur_sonnerie;Appels_traites;Capacitaire;Commande;Courts;DAbd;DR;Dissuades;Duree_THC;Duree_conversation_appels_entrants;Duree_dispo_CC;Duree_garde_appels_entrants;Duree_log_face_au_client;Duree_log_face_au_client_hors_attente;Duree_log_total;Duree_pas_libre;Duree_pause_entre_appels;Duree_traitement;Duree_wrapup;Presentes;Presentes_ELI;Prevision;Traites;Traites_ELI;Datation;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
20230515;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;435959,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;887,0;0,0;0,0;887,0;0,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230515;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;91,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;101,11111111111111;0,0;0,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230515;DART;Mobile;0,0;2,0;4,0;788,0;3,0;1099,0;0,0;0,0;0,0;0,0;5374,0;0,0;0,0;316210,0;1492,0;137771,0;500083,0;498591,0;583550,0;27077,0;0,0;481058,0;10674,0;212,0;0,0;0,0;212,0;0,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230515;Open;ADSL;16,0;0,0;0,0;0,0;0,0;0,0;0,0;2090,0;12,0;578,0;10182,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1881,0;222,0;2322,222222222222;1858,0;217,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230515;Open;Fibre;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1820,0;15,0;17,0;4989,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1814,0;0,0;2022,2222222222224;1801,0;0,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230515;Open;Mobile;7,0;5,0;40,0;2474,0;17,0;4846,0;6827,146991;581,0;0,0;18,0;1912,0;1,0;0,0;1883214,0;1732627,0911;468583,0;4656869,0074;2924241,9181;5287319,0006;105614,9995;0,0;2457412,008;47675,0;723,0;0,0;645,5555555555555;714,0;20,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230515;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;4,0;741,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;471,0;0,0;0,0;470,0;0,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;345037,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;840,0;0,0;0,0;840,0;0,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;78,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;86,66666666666667;0,0;0,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516;DART;Mobile;0,0;1,0;6,0;759,0;2,0;1043,0;0,0;41,0;0,0;0,0;5408,0;0,0;0,0;309643,0;3480,0;139574,0;491268,0;487788,0;580610,0;20790,0;0,0;470007,0;10067,0;203,0;0,0;45,55555555555556;203,0;0,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516;Open;ADSL;15,0;0,0;0,0;0,0;0,0;0,0;0,0;1798,0;15,0;1325,0;12584,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1532,0;191,0;1997,7777777777778;1508,0;178,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516;Open;Fibre;5,0;0,0;0,0;0,0;0,0;0,0;0,0;1560,0;9,0;711,0;3259,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1341,0;0,0;1733,3333333333335;1334,0;0,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516;Open;Mobile;6,0;5,0;38,0;1786,0;9,0;3755,0;6558,492941;512,0;0,0;27,0;1308,0;2,0;0,0;1420281,0;1866564,7477;335196,0;4050246,4433;2183681,6939;4490474,171;83168,4546;0,0;1838645,4573000001;34955,0;573,0;0,0;568,8888888888889;564,0;22,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516;Open;Premium;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;643,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;348,0;0,0;0,0;348,0;0,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;216463,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;868,0;0,0;0,0;868,0;0,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;81,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;90,0;0,0;0,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517;DART;Mobile;0,0;0,0;5,0;796,0;1,0;1078,0;0,0;40,0;0,0;0,0;4143,0;0,0;0,0;312767,0;22426,0;146221,0;528373,0;505947,0;613779,0;22886,0;0,0;481874,0;10531,0;210,0;0,0;44,44444444444444;210,0;0,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517;Open;ADSL;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1821,0;15,0;26,0;6395,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1442,0;173,0;2023,3333333333335;1427,0;170,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517;Open;Fibre;7,0;0,0;0,0;0,0;0,0;0,0;0,0;1618,0;9,0;20,0;1775,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1346,0;0,0;1797,7777777777778;1334,0;0,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517;Open;Mobile;2,0;7,0;40,0;1849,0;7,0;3686,0;6808,953664;502,0;0,0;16,0;709,0;0,0;0,0;1450887,0;2062594,6357;354749,0;4344142,0928;2281547,4587;4855380,3654;81764,6362;0,0;1887400,6397;34381,0;571,0;0,0;557,7777777777778;569,0;20,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;6,0;458,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;351,0;0,0;0,0;349,0;0,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230518;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18/05/2023;Jeudi;Mai;S20;2023;2023-Sem20;2023 - T2
20230518;DART;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18/05/2023;Jeudi;Mai;S20;2023;2023-Sem20;2023 - T2
20230518;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18/05/2023;Jeudi;Mai;S20;2023;2023-Sem20;2023 - T2
20230518;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18/05/2023;Jeudi;Mai;S20;2023;2023-Sem20;2023 - T2
20230518;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1195,3637;0,0;1217,5456000000001;22,1818;1488,0002;0,4545;0,0;0,4545;0,0;0,0;0,0;0,0;0,0;0,0;18/05/2023;Jeudi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;189983,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;341,0;0,0;0,0;341,0;0,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519;DART;Mobile;0,0;0,0;2,0;363,0;0,0;427,0;0,0;38,0;0,0;0,0;3761,0;0,0;0,0;94694,0;344,0;70875,0;178914,0;178570,0;208375,0;9412,0;0,0;174981,0;3874,0;90,0;0,0;42,22222222222222;90,0;0,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519;Open;ADSL;98,0;0,0;0,0;0,0;0,0;0,0;0,0;1833,0;9,0;18651,0;240536,0;76,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1772,0;160,0;2036,6666666666667;1584,0;134,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519;Open;Fibre;93,0;0,0;0,0;0,0;0,0;0,0;0,0;1698,0;6,0;20279,0;293176,0;44,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1621,0;0,0;1886,6666666666667;1474,0;0,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519;Open;Mobile;16,0;2,0;29,0;2257,0;7,0;4209,0;5913,070025;506,0;0,0;1179,0;16626,0;24,0;0,0;1588955,0;182954,5849;436405,0;2575476,4411;2392521,8677;2841134,4518999998;92288,9997;0,0;2117649,0008;41115,0;704,0;0,0;562,2222222222223;660,0;11,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519;Open;Premium;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;61,0;11998,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;519,0;0,0;0,0;491,0;0,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55942,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;427,0;0,0;0,0;427,0;0,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;74,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;82,22222222222223;0,0;0,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520;DART;Mobile;0,0;1,0;0,0;349,0;1,0;541,0;0,0;37,0;0,0;0,0;2803,0;0,0;0,0;167050,0;55006,0;57617,0;300801,0;245795,0;340022,0;9470,0;0,0;234137,0;5987,0;114,0;0,0;41,111111111111114;114,0;0,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520;Open;ADSL;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1069,0;15,0;3541,0;3990,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;835,0;80,0;1187,7777777777778;820,0;71,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520;Open;Fibre;11,0;0,0;0,0;0,0;0,0;0,0;0,0;904,0;7,0;2915,0;5613,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;771,0;0,0;1004,4444444444445;760,0;0,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520;Open;Mobile;1,0;1,0;27,0;1090,0;3,0;2218,0;3743,756986;310,0;0,0;49,0;3060,0;0,0;0,0;885046,0;811528,0026;198208,0;2149381,0115;1337853,0081;2367989,83;47199,0001;0,0;1130452,9993;21450,0;398,0;0,0;344,44444444444446;397,0;9,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;740,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;243,0;0,0;0,0;241,0;0,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230521;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21/05/2023;Dimanche;Mai;S20;2023;2023-Sem20;2023 - T2
20230521;DART;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21/05/2023;Dimanche;Mai;S20;2023;2023-Sem20;2023 - T2
20230521;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21/05/2023;Dimanche;Mai;S20;2023;2023-Sem20;2023 - T2
20230521;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21/05/2023;Dimanche;Mai;S20;2023;2023-Sem20;2023 - T2
20230521;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1074,4546;0,0;1095,182;20,7272;1237,4548;6,9091;0,0;6,9091;0,0;0,0;0,0;0,0;0,0;0,0;21/05/2023;Dimanche;Mai;S20;2023;2023-Sem20;2023 - T2
20230522;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;271916,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;808,0;0,0;0,0;808,0;0,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230522;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,111111111111114;0,0;0,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230522;DART;Mobile;0,0;0,0;2,0;736,0;1,0;1011,0;0,0;24,0;0,0;0,0;4102,0;0,0;0,0;281972,0;9259,0;110497,0;436735,0;427476,0;509822,0;23535,0;0,0;416004,0;10224,0;203,0;0,0;26,666666666666668;203,0;0,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230522;Open;ADSL;24,0;0,0;0,0;0,0;0,0;0,0;0,0;2129,0;12,0;561,0;13831,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1930,0;263,0;2365,5555555555557;1901,0;255,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230522;Open;Fibre;11,0;0,0;0,0;0,0;0,0;0,0;0,0;1826,0;7,0;879,0;2470,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1735,0;0,0;2028,888888888889;1724,0;0,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230522;Open;Mobile;6,0;6,0;31,0;2408,0;21,0;4814,0;5548,787893;581,0;0,0;13,0;1098,0;1,0;0,0;1815550,0;1795871,6498;449861,0;4558686,0114;2762814,3593;5042657,2928;104539,8177;0,0;2369950,824;46933,0;759,0;0,0;645,5555555555555;752,0;14,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230522;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;1,0;636,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;438,0;0,0;0,0;437,0;0,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;246165,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;870,0;0,0;0,0;870,0;0,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;64,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;71,11111111111111;0,0;0,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523;DART;Mobile;0,0;2,0;0,0;728,0;2,0;1050,0;0,0;0,0;0,0;0,0;2823,0;0,0;0,0;317202,0;26440,0;122471,0;505376,0;478936,0;586501,0;24217,0;0,0;463890,0;10773,0;180,0;0,0;0,0;180,0;0,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523;Open;ADSL;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1832,0;10,0;163,0;11773,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1495,0;209,0;2035,5555555555557;1483,0;205,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523;Open;Fibre;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1595,0;6,0;167,0;2241,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1367,0;0,0;1772,2222222222224;1359,0;0,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523;Open;Mobile;1,0;5,0;24,0;1841,0;11,0;3684,0;5441,909153;512,0;0,0;11,0;1023,0;0,0;0,0;1452609,0;2007927,4559;346951,0;4239036,7944;2231109,3392;4667435,7934;81296,9999;0,0;1880857,0019;34318,0;566,0;0,0;568,8888888888889;565,0;19,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;413,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;280,0;0,0;0,0;277,0;0,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;210775,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;925,0;0,0;0,0;925,0;0,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61,111111111111114;0,0;0,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524;DART;Mobile;0,0;0,0;3,0;777,0;3,0;1133,0;0,0;34,0;0,0;0,0;3492,0;0,0;0,0;326951,0;48805,0;113043,0;531208,0;482403,0;611038,0;25227,0;0,0;465221,0;12597,0;208,0;0,0;37,77777777777778;208,0;0,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524;Open;ADSL;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1891,0;13,0;198,0;6806,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1495,0;217,0;2101,1111111111113;1481,0;214,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524;Open;Fibre;7,0;0,0;0,0;0,0;0,0;0,0;0,0;1656,0;12,0;1343,0;2497,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1452,0;0,0;1840,0;1443,0;0,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524;Open;Mobile;0,0;5,0;37,0;1898,0;14,0;3890,0;5599,341152;501,0;0,0;0,0;1276,0;0,0;0,0;1500160,0;1515474,8114;351365,0;3778510,2314999998;2263035,417;4218066,4159;75965,7271;0,0;1927490,733;34623,0;613,0;0,0;556,6666666666667;613,0;17,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524;Open;Premium;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;432,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;353,0;0,0;0,0;353,0;0,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;267500,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;889,0;0,0;0,0;889,0;0,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;57,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;63,333333333333336;0,0;0,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525;DART;Mobile;0,0;0,0;4,0;693,0;3,0;1084,0;0,0;34,0;0,0;0,0;4575,0;0,0;0,0;332291,0;23057,0;120273,0;516912,0;493855,0;590007,0;22621,0;0,0;475185,0;12011,0;195,0;0,0;37,77777777777778;195,0;0,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525;Open;ADSL;28,0;0,0;0,0;0,0;0,0;0,0;0,0;1704,0;11,0;4115,0;22560,0;28,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1369,0;187,0;1893,3333333333335;1310,0;148,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525;Open;Fibre;6,0;0,0;0,0;0,0;0,0;0,0;0,0;1506,0;13,0;21,0;3412,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1195,0;0,0;1673,3333333333335;1186,0;0,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525;Open;Mobile;3,0;5,0;36,0;1637,0;6,0;3355,0;4932,666315;467,0;0,0;28,0;3460,0;2,0;0,0;1257789,0;1450299,1298;286715,0;3361385,9926;1911086,8612;3695850,9946;76649,1821;0,0;1621153,1885;30350,0;538,0;0,0;518,8888888888889;532,0;13,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525;Open;Premium;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;686,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;322,0;0,0;0,0;322,0;0,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;184714,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;876,0;0,0;0,0;876,0;0,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,66666666666667;0,0;0,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526;DART;Mobile;0,0;0,0;3,0;694,0;5,0;1045,0;0,0;32,0;0,0;0,0;2735,0;0,0;0,0;303071,0;18224,0;117941,0;480617,0;462393,0;548455,0;24843,0;0,0;445855,0;10917,0;169,0;0,0;35,55555555555556;169,0;0,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526;Open;ADSL;14,0;0,0;0,0;0,0;0,0;0,0;0,0;1710,0;11,0;443,0;8031,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1424,0;168,0;1900,0;1404,0;160,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526;Open;Fibre;17,0;0,0;0,0;0,0;0,0;0,0;0,0;1537,0;7,0;1928,0;4782,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1342,0;0,0;1707,7777777777778;1316,0;0,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526;Open;Mobile;12,0;6,0;32,0;1857,0;8,0;3698,0;4862,367032;459,0;0,0;73,0;1892,0;1,0;0,0;1386282,0;1170082,0013000001;335858,0;3285899,9922;2115817,9929;3620866,9926;80105,9999;0,0;1802245,9978;34169,0;625,0;0,0;510,0;612,0;14,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526;Open;Premium;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;20,0;765,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;368,0;0,0;0,0;362,0;0,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
